beta_norm_mean,Market Sharpe Ratio,Expected Return,Volatility,R2,SR,IR,Alpha,Precision,Recall,Accuracy,hidden_dims,train_window,num_hidden_layers,dropout
13.500536697459582,0.6724513096819876,0.9599369743179127,2.003965524099179,-0.14184179946363495,0.4790187070455829,0.23492024130507208,0.03923100537403537,0.6165113182423435,0.7234375,0.5646067415730337,128,36,4,0.5
6.689677294583769,0.6781657446624461,0.8052923389501703,1.3737483643822135,-0.03353548270780027,0.5862007626937683,0.22106453844591376,0.02530725400941524,0.6151079136690647,0.8168789808917197,0.5823754789272031,32,60,4,0.5
9.45286743354833,0.6781657446624461,0.8863087770379511,1.635663704845931,-0.07105339320242976,0.5418649166158734,0.21731386999633823,0.029621034142718133,0.618204804045512,0.7786624203821656,0.5775862068965517,64,60,4,0.5
13.454848002193758,0.6781657446624461,0.9022617098062066,1.8418845123565073,-0.116325861527391,0.4898579165812371,0.19626673249414456,0.030125054572648545,0.6127770534550195,0.7484076433121019,0.564176245210728,128,60,4,0.5
9.438631768567959,0.6361514499216313,0.9017661862515693,1.601106052643562,-0.038370737259945775,0.5632145258352355,0.29445988123397365,0.03928845817536831,0.6148825065274152,0.7257318952234206,0.5668498168498168,32,12,8,0.5
13.340814750250502,0.6361514499216313,0.978926864317044,2.1705108831098854,-0.14831720352649747,0.4510121888513398,0.2311806236495102,0.0418150049662827,0.61328125,0.7257318952234206,0.565018315018315,64,12,8,0.5
18.960683594889574,0.6361514499216313,1.077364470097976,2.8381606942753295,-0.35439397624842783,0.37959953158080806,0.20447203742091857,0.04836037497387045,0.6122448979591837,0.6933744221879815,0.5567765567765568,128,12,8,0.5
9.450551000120393,0.6724513096819876,0.5496925865935818,1.074788546340298,-0.025527905911600035,0.5114425423170996,0.07259270001383739,0.006501816876899137,0.6032863849765259,0.803125,0.5655430711610487,32,36,8,0.5
13.41317280338055,0.6724513096819876,0.6976689573352881,1.5698822856691723,-0.08073372029145931,0.44440845259802536,0.11419032691151448,0.014938780951096527,0.6071428571428571,0.7703125,0.5636704119850188,64,36,8,0.5
19.19118701509712,0.6724513096819876,0.9351210376964169,2.032115661369607,-0.14937995511668123,0.46017116814412184,0.20972482413895846,0.03551542497589701,0.6202365308804205,0.7375,0.5720973782771536,128,36,8,0.5
9.422984780228383,0.6781657446624461,0.5615133994999117,1.1061670715331886,-0.028291807927144363,0.5076207870856555,0.07581534504105368,0.00698870318344505,0.600459242250287,0.8328025477707006,0.5660919540229885,32,60,8,0.5
13.38480538234911,0.6781657446624461,0.8245352398258843,1.5738066094870191,-0.07107227715969988,0.523911409988703,0.19121894963988068,0.025078470566867468,0.6080910240202275,0.7659235668789809,0.5622605363984674,64,60,8,0.5
19.11512521989399,0.6781657446624461,0.8443547142333405,1.886087710286042,-0.14346172761356035,0.44767521130037297,0.1591476116752606,0.025013862875173695,0.6167341430499326,0.7277070063694268,0.564176245210728,128,60,8,0.5
3.433062670440259,0.6361514499216313,0.32525640785831217,1.1348517516559138,-0.07104069397255297,0.28660695759046567,0.1962148877199264,0.01855623408582724,0.6197411003236246,0.5901386748844376,0.5412087912087912,32,12,1,1.0
4.816931606563673,0.6361514499216313,-0.03770567037083119,1.0796683781564376,-0.12549872738891676,-0.03492338122860894,-0.10869254286257686,-0.009779325122511453,0.5615141955835962,0.5485362095531587,0.47710622710622713,64,12,1,1.0
6.78753061811332,0.6361514499216313,0.18199868970701055,1.1407071286064643,-0.09392138170466602,0.1595490070526234,0.07333640618760025,0.006971280110381237,0.6091370558375635,0.5546995377503852,0.5238095238095238,128,12,1,1.0
3.4287949180341437,0.6724513096819876,-0.015516396495427597,1.1207529868113466,-0.12383685315059911,-0.013844617572310276,-0.1661633070822769,-0.015519001892576068,0.5908396946564886,0.6046875,0.5121722846441947,32,36,1,1.0
4.812272624293796,0.6724513096819876,0.053990399157040334,1.076134982114517,-0.12243740730423713,0.05017065707775211,-0.16190583110276738,-0.014519377388167717,0.5877616747181964,0.5703125,0.5028089887640449,64,36,1,1.0
6.784370237984156,0.6724513096819876,0.17581734270835606,1.061787876487732,-0.09171684965143445,0.16558612751347182,-0.029233128713564472,-0.0025866151383223453,0.610248447204969,0.6140625,0.5337078651685393,128,36,1,1.0
3.4311866445175268,0.6781657446624461,0.19260311121918156,1.1339416405224776,-0.0961744939287772,0.16985275461833935,-0.02180047888121881,-0.002060039232228743,0.5957120980091883,0.6194267515923567,0.5181992337164751,32,60,1,1.0
4.817471554412061,0.6781657446624461,0.31530098813785884,1.1324974509918906,-0.08180345931146249,0.27841209519871724,0.08391811460901684,0.007919754240563074,0.6157407407407407,0.6353503184713376,0.5421455938697318,64,60,1,1.0
6.784382255308426,0.6781657446624461,0.20560064680709017,1.1166389334988531,-0.0952392944935001,0.1841245550724847,-0.009727183172742924,-0.0009051459536633041,0.5964391691394659,0.6401273885350318,0.5229885057471264,128,60,1,1.0
